relative_timestamp,src_ip,dst_ip,src_port,dst_port,length,inter_arrival_time,rolling_avg_length,seq_num,header_len,flags_syn,flags_ack,flags_fin,flags_rst,flags_psh,flags_urg,is_malicious
1.0073127746582031,17.248.201.69,10.193.107.99,443,57905,434,3.2901763916015625e-05,721.1,3715,52,0,0,0,0,0,0,0
1.007368803024292,17.248.201.69,10.193.107.99,443,57905,1290,5.602836608886719e-05,839.8,4097,52,0,0,0,0,0,0,0
1.0074129104614258,17.248.201.69,10.193.107.99,443,57905,1065,4.410743713378906e-05,934.7,5335,52,0,0,0,0,0,0,0
1.0074357986450195,10.193.107.99,17.248.201.69,57905,443,52,2.288818359375e-05,810.9,518,52,0,0,0,0,0,0,0
1.007457971572876,10.193.107.99,17.248.201.69,57905,443,52,2.2172927856445312e-05,699.0,518,52,0,0,0,0,0,0,0
1.0074818134307861,10.193.107.99,17.248.201.69,57903,443,116,2.384185791015625e-05,705.4,518,52,0,0,0,0,0,0,0
1.0075068473815918,17.248.201.69,10.193.107.99,443,57904,52,2.5033950805664062e-05,581.6,157,52,0,0,0,0,0,0,0
1.0075469017028809,17.248.201.69,10.193.107.99,443,57904,52,4.00543212890625e-05,569.3,157,52,0,0,0,0,0,0,0
1.0075969696044922,17.248.201.69,10.193.107.99,443,57904,52,5.0067901611328125e-05,445.5,157,52,0,0,0,0,0,0,0
1.007631778717041,17.248.201.69,10.193.107.99,443,57902,339,3.4809112548828125e-05,350.4,6016,52,0,0,0,0,0,0,0
1.0076627731323242,17.248.201.69,10.193.107.99,443,57902,339,3.0994415283203125e-05,340.9,6303,52,0,0,0,0,0,0,0
1.0076868534088135,17.248.201.69,10.193.107.99,443,57902,114,2.4080276489257812e-05,223.3,6590,52,0,0,0,0,0,0,0
1.0077409744262695,10.193.107.99,17.248.201.69,57902,443,1157,5.412101745605469e-05,232.5,582,52,0,0,0,0,0,0,0
1.0077898502349854,10.193.107.99,17.248.201.69,57903,443,1290,4.887580871582031e-05,356.3,582,52,0,0,0,0,0,0,0
1.0078239440917969,10.193.107.99,17.248.201.69,57903,443,495,3.409385681152344e-05,400.6,1820,52,0,0,0,0,0,0,0
1.0078539848327637,17.248.201.69,10.193.107.99,443,57903,339,3.0040740966796875e-05,422.9,6017,52,0,0,0,0,0,0,0
1.007875919342041,10.193.107.99,17.248.201.69,57903,443,52,2.193450927734375e-05,422.9,2263,52,0,0,0,0,0,0,0
1.0079050064086914,17.248.201.69,10.193.107.99,443,57903,339,2.9087066650390625e-05,451.6,6304,52,0,0,0,0,0,0,0
1.007929801940918,17.248.201.69,10.193.107.99,443,57903,114,2.47955322265625e-05,457.8,6591,52,0,0,0,0,0,0,0
1.0079538822174072,10.193.107.99,17.248.201.69,57905,443,145,2.4080276489257812e-05,438.4,518,52,0,0,0,0,0,0,0
1.007976770401001,10.193.107.99,17.248.201.69,57903,443,52,2.288818359375e-05,409.7,2263,52,0,0,0,0,0,0,0
1.0079998970031738,17.248.201.69,10.193.107.99,443,57902,83,2.3126602172851562e-05,406.6,6652,52,0,0,0,0,0,0,0
1.0080218315124512,10.193.107.99,17.248.201.69,57902,443,83,2.193450927734375e-05,299.2,1687,52,0,0,0,0,0,0,0
1.008042812347412,17.248.201.69,10.193.107.99,443,57903,52,2.09808349609375e-05,175.4,6653,52,0,0,0,0,0,0,0
1.0080649852752686,17.248.201.69,10.193.107.99,443,57903,83,2.2172927856445312e-05,134.2,6653,52,0,0,0,0,0,0,0
1.0080859661102295,17.248.201.69,10.193.107.99,443,57905,52,2.09808349609375e-05,105.5,6348,52,0,0,0,0,0,0,0
1.0081098079681396,17.248.201.69,10.193.107.99,443,57905,103,2.384185791015625e-05,110.6,6348,52,0,0,0,0,0,0,0
1.0081307888031006,10.193.107.99,17.248.201.69,57903,443,83,2.09808349609375e-05,85.0,2263,52,0,0,0,0,0,0,0
1.008152961730957,10.193.107.99,17.248.201.69,57903,443,52,2.2172927856445312e-05,78.8,2294,52,0,0,0,0,0,0,0
1.008173942565918,10.193.107.99,17.248.201.69,57905,443,52,2.09808349609375e-05,69.5,611,52,0,0,0,0,0,0,0
1.0082159042358398,17.248.201.69,10.193.107.99,443,57901,953,4.1961669921875e-05,159.6,8032,52,0,0,0,0,0,0,0
1.0082669258117676,10.193.107.99,17.248.201.69,57905,443,1171,5.1021575927734375e-05,268.4,611,52,0,0,0,0,0,0,0
1.0082910060882568,10.193.107.99,17.248.201.69,57901,443,52,2.4080276489257812e-05,265.3,5178,52,0,0,0,0,0,0,0
1.0083389282226562,10.193.107.99,17.248.201.69,57905,443,1290,4.792213439941406e-05,389.1,1730,52,0,0,0,0,0,0,0
1.0083649158477783,10.193.107.99,17.248.201.69,57905,443,175,2.5987625122070312e-05,398.3,2968,52,0,0,0,0,0,0,0
1.0083868503570557,17.248.201.69,10.193.107.99,443,57905,52,2.193450927734375e-05,398.3,6399,52,0,0,0,0,0,0,0
1.0084078311920166,17.248.201.69,10.193.107.99,443,57905,52,2.09808349609375e-05,393.2,6399,52,0,0,0,0,0,0,0
1.008430004119873,17.248.201.69,10.193.107.99,443,57902,52,2.2172927856445312e-05,390.1,6683,52,0,0,0,0,0,0,0
1.0084519386291504,17.248.201.69,10.193.107.99,443,57903,52,2.193450927734375e-05,390.1,6684,52,0,0,0,0,0,0,0
1.00848388671875,17.248.201.69,10.193.107.99,443,57902,517,3.1948089599609375e-05,436.6,6683,52,0,0,0,0,0,0,0
1.0085058212280273,10.193.107.99,17.248.201.69,57902,443,52,2.193450927734375e-05,346.5,1718,52,0,0,0,0,0,0,0
1.0085477828979492,17.248.201.69,10.193.107.99,443,57904,974,4.1961669921875e-05,326.8,157,52,0,0,0,0,0,0,0
1.0085699558258057,10.193.107.99,17.248.201.69,57904,443,52,2.2172927856445312e-05,326.8,3049,52,0,0,0,0,0,0,0
1.008591890335083,10.193.107.99,17.248.201.69,57902,443,91,2.193450927734375e-05,206.9,1718,52,0,0,0,0,0,0,0
1.0086138248443604,10.193.107.99,17.248.201.69,57902,443,76,2.193450927734375e-05,197.0,1757,52,0,0,0,0,0,0,0
