src_ip,dst_ip,src_port,dst_port,length,inter_arrival_time,rolling_avg_length,seq_num,is_malicious
10.193.107.99,17.188.23.25,57515,443,52,2.384185791015625e-05,1042.4,2754,0
10.193.107.99,17.188.23.25,57515,443,52,0.00013113021850585938,1042.4,2754,0
17.188.23.25,10.193.107.99,443,57515,1290,5.793571472167969e-05,1042.4,199649,0
17.188.23.25,10.193.107.99,443,57515,1290,5.0067901611328125e-05,1042.4,200887,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1042.4,202125,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1042.4,203363,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1042.4,204601,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1042.4,205839,0
10.193.107.99,17.188.23.25,57515,443,52,2.5033950805664062e-05,918.6,2754,0
17.188.23.25,10.193.107.99,443,57515,1290,0.00021409988403320312,918.6,207077,0
17.188.23.25,10.193.107.99,443,57515,1290,5.2928924560546875e-05,1042.4,208315,0
17.188.23.25,10.193.107.99,443,57515,1290,5.1021575927734375e-05,1166.2,209553,0
17.188.23.25,10.193.107.99,443,57515,1290,5.0067901611328125e-05,1166.2,210791,0
17.188.23.25,10.193.107.99,443,57515,1290,5.5789947509765625e-05,1166.2,212029,0
17.188.23.25,10.193.107.99,443,57515,1290,4.8160552978515625e-05,1166.2,213267,0
17.188.23.25,10.193.107.99,443,57515,1290,5.4836273193359375e-05,1166.2,214505,0
17.188.23.25,10.193.107.99,443,57515,1290,5.1021575927734375e-05,1166.2,215743,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1166.2,216981,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1290.0,218219,0
17.188.23.25,10.193.107.99,443,57515,1290,4.982948303222656e-05,1290.0,219457,0
17.188.23.25,10.193.107.99,443,57515,1290,4.8160552978515625e-05,1290.0,220695,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1290.0,221933,0
17.188.23.25,10.193.107.99,443,57515,1290,0.00018596649169921875,1290.0,223171,0
17.188.23.25,10.193.107.99,443,57515,1290,6.008148193359375e-05,1290.0,224409,0
17.188.23.25,10.193.107.99,443,57515,1290,5.2928924560546875e-05,1290.0,225647,0
17.188.23.25,10.193.107.99,443,57515,1290,6.389617919921875e-05,1290.0,226885,0
17.188.23.25,10.193.107.99,443,57515,1290,5.221366882324219e-05,1290.0,228123,0
17.188.23.25,10.193.107.99,443,57515,1290,5.1975250244140625e-05,1290.0,229361,0
17.188.23.25,10.193.107.99,443,57515,1290,5.602836608886719e-05,1290.0,230599,0
17.188.23.25,10.193.107.99,443,57515,1290,5.1975250244140625e-05,1290.0,231837,0
17.188.23.25,10.193.107.99,443,57515,1290,5.602836608886719e-05,1290.0,233075,0
17.188.23.25,10.193.107.99,443,57515,1290,4.982948303222656e-05,1290.0,234313,0
17.188.23.25,10.193.107.99,443,57515,1290,5.698204040527344e-05,1290.0,235551,0
17.188.23.25,10.193.107.99,443,57515,1290,5.316734313964844e-05,1290.0,236789,0
17.188.23.25,10.193.107.99,443,57515,1290,4.982948303222656e-05,1290.0,238027,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1290.0,239265,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1290.0,240503,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1290.0,241741,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1290.0,242979,0
17.188.23.25,10.193.107.99,443,57515,1290,5.3882598876953125e-05,1290.0,244217,0
17.188.23.25,10.193.107.99,443,57515,1290,4.8160552978515625e-05,1290.0,245455,0
17.188.23.25,10.193.107.99,443,57515,1290,5.3882598876953125e-05,1290.0,246693,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1290.0,247931,0
17.188.23.25,10.193.107.99,443,57515,1290,5.078315734863281e-05,1290.0,249169,0
17.188.23.25,10.193.107.99,443,57515,1290,4.8160552978515625e-05,1290.0,250407,0
10.193.107.99,17.188.23.25,57515,443,52,2.5987625122070312e-05,1166.2,2754,0
10.193.107.99,17.188.23.25,57515,443,52,2.7894973754882812e-05,1042.4,2754,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1042.4,251645,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1042.4,252883,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1042.4,254121,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1042.4,255359,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1042.4,256597,0
17.188.23.25,10.193.107.99,443,57515,1290,5.1021575927734375e-05,1042.4,257835,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1042.4,259073,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1042.4,260311,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1166.2,261549,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1290.0,262787,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1290.0,264025,0
17.188.23.25,10.193.107.99,443,57515,1290,4.8160552978515625e-05,1290.0,265263,0
17.188.23.25,10.193.107.99,443,57515,1290,5.1975250244140625e-05,1290.0,266501,0
17.188.23.25,10.193.107.99,443,57515,1290,5.1021575927734375e-05,1290.0,267739,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1290.0,268977,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1290.0,270215,0
17.188.23.25,10.193.107.99,443,57515,1290,5.2928924560546875e-05,1290.0,271453,0
17.188.23.25,10.193.107.99,443,57515,1290,5.0067901611328125e-05,1290.0,272691,0
17.188.23.25,10.193.107.99,443,57515,1290,5.3882598876953125e-05,1290.0,273929,0
17.188.23.25,10.193.107.99,443,57515,1290,5.0067901611328125e-05,1290.0,275167,0
17.188.23.25,10.193.107.99,443,57515,1290,4.696846008300781e-05,1290.0,276405,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1290.0,277643,0
17.188.23.25,10.193.107.99,443,57515,1290,4.696846008300781e-05,1290.0,278881,0
17.188.23.25,10.193.107.99,443,57515,1290,5.793571472167969e-05,1290.0,280119,0
17.188.23.25,10.193.107.99,443,57515,1290,0.00011610984802246094,1290.0,281357,0
17.188.23.25,10.193.107.99,443,57515,1290,5.984306335449219e-05,1290.0,282595,0
17.188.23.25,10.193.107.99,443,57515,1290,5.0067901611328125e-05,1290.0,283833,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1290.0,285071,0
17.188.23.25,10.193.107.99,443,57515,1290,5.1975250244140625e-05,1290.0,286309,0
17.188.23.25,10.193.107.99,443,57515,1290,5.4836273193359375e-05,1290.0,287547,0
17.188.23.25,10.193.107.99,443,57515,1290,5.0067901611328125e-05,1290.0,288785,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1290.0,290023,0
17.188.23.25,10.193.107.99,443,57515,1290,5.2928924560546875e-05,1290.0,291261,0
17.188.23.25,10.193.107.99,443,57515,1290,5.1021575927734375e-05,1290.0,292499,0
17.188.23.25,10.193.107.99,443,57515,1290,5.2928924560546875e-05,1290.0,293737,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1290.0,294975,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1290.0,296213,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1290.0,297451,0
17.188.23.25,10.193.107.99,443,57515,1290,5.2928924560546875e-05,1290.0,298689,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1290.0,299927,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1290.0,301165,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1290.0,302403,0
17.188.23.25,10.193.107.99,443,57515,1290,5.3882598876953125e-05,1290.0,303641,0
17.188.23.25,10.193.107.99,443,57515,1290,5.0067901611328125e-05,1290.0,304879,0
17.188.23.25,10.193.107.99,443,57515,1290,5.0067901611328125e-05,1290.0,306117,0
17.188.23.25,10.193.107.99,443,57515,1290,6.198883056640625e-05,1290.0,307355,0
17.188.23.25,10.193.107.99,443,57515,1290,5.078315734863281e-05,1290.0,308593,0
17.188.23.25,10.193.107.99,443,57515,1290,5.316734313964844e-05,1290.0,309831,0
10.193.107.99,17.188.23.25,57515,443,52,2.384185791015625e-05,1166.2,2754,0
17.188.23.25,10.193.107.99,443,57515,1290,4.8160552978515625e-05,1166.2,311069,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1166.2,312307,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1166.2,313545,0
17.188.23.25,10.193.107.99,443,57515,1290,6.413459777832031e-05,1166.2,314783,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1166.2,316021,0
17.188.23.25,10.193.107.99,443,57515,1290,4.8160552978515625e-05,1166.2,317259,0
17.188.23.25,10.193.107.99,443,57515,1290,5.3882598876953125e-05,1166.2,318497,0
17.188.23.25,10.193.107.99,443,57515,1290,5.1975250244140625e-05,1166.2,319735,0
17.188.23.25,10.193.107.99,443,57515,1290,4.8160552978515625e-05,1166.2,320973,0
17.188.23.25,10.193.107.99,443,57515,1290,5.3882598876953125e-05,1290.0,322211,0
10.193.107.99,17.188.23.25,57515,443,52,2.3126602172851562e-05,1166.2,2754,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1166.2,323449,0
17.188.23.25,10.193.107.99,443,57515,1290,5.2928924560546875e-05,1166.2,324687,0
17.188.23.25,10.193.107.99,443,57515,1290,5.0067901611328125e-05,1166.2,325925,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1166.2,327163,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1166.2,328401,0
17.188.23.25,10.193.107.99,443,57515,1290,5.2928924560546875e-05,1166.2,329639,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1166.2,330877,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1166.2,332115,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1166.2,333353,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1290.0,334591,0
17.188.23.25,10.193.107.99,443,57515,1290,5.2928924560546875e-05,1290.0,335829,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1290.0,337067,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1290.0,338305,0
17.188.23.25,10.193.107.99,443,57515,1290,4.696846008300781e-05,1290.0,339543,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1290.0,340781,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1290.0,342019,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1290.0,343257,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1290.0,344495,0
17.188.23.25,10.193.107.99,443,57515,1290,6.103515625e-05,1290.0,345733,0
17.188.23.25,10.193.107.99,443,57515,1290,5.1021575927734375e-05,1290.0,346971,0
17.188.23.25,10.193.107.99,443,57515,1290,6.008148193359375e-05,1290.0,348209,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1290.0,349447,0
17.188.23.25,10.193.107.99,443,57515,1290,4.696846008300781e-05,1290.0,350685,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1290.0,351923,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1290.0,353161,0
17.188.23.25,10.193.107.99,443,57515,1290,4.982948303222656e-05,1290.0,354399,0
17.188.23.25,10.193.107.99,443,57515,1290,4.8160552978515625e-05,1290.0,355637,0
17.188.23.25,10.193.107.99,443,57515,1290,5.793571472167969e-05,1290.0,356875,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1290.0,358113,0
17.188.23.25,10.193.107.99,443,57515,1290,4.696846008300781e-05,1290.0,359351,0
17.188.23.25,10.193.107.99,443,57515,1290,5.3882598876953125e-05,1290.0,360589,0
17.188.23.25,10.193.107.99,443,57515,1290,5.0067901611328125e-05,1290.0,361827,0
17.188.23.25,10.193.107.99,443,57515,1290,5.2928924560546875e-05,1290.0,363065,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1290.0,364303,0
17.188.23.25,10.193.107.99,443,57515,1290,5.3882598876953125e-05,1290.0,365541,0
17.188.23.25,10.193.107.99,443,57515,1290,5.91278076171875e-05,1290.0,366779,0
17.188.23.25,10.193.107.99,443,57515,1290,4.982948303222656e-05,1290.0,368017,0
17.188.23.25,10.193.107.99,443,57515,1290,5.316734313964844e-05,1290.0,369255,0
17.188.23.25,10.193.107.99,443,57515,1290,4.982948303222656e-05,1290.0,370493,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1290.0,371731,0
17.188.23.25,10.193.107.99,443,57515,1290,5.2928924560546875e-05,1290.0,372969,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1290.0,374207,0
17.188.23.25,10.193.107.99,443,57515,1290,5.0067901611328125e-05,1290.0,375445,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1290.0,376683,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1290.0,377921,0
17.188.23.25,10.193.107.99,443,57515,1290,5.2928924560546875e-05,1290.0,379159,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1290.0,380397,0
17.188.23.25,10.193.107.99,443,57515,1290,6.008148193359375e-05,1290.0,381635,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1290.0,382873,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1290.0,384111,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1290.0,385349,0
10.193.107.99,17.188.23.25,57515,443,52,2.384185791015625e-05,1166.2,2754,0
10.193.107.99,17.188.23.25,57515,443,52,2.193450927734375e-05,1042.4,2754,0
17.188.23.25,10.193.107.99,443,57515,1290,4.7206878662109375e-05,1042.4,386587,0
17.188.23.25,10.193.107.99,443,57515,1290,5.984306335449219e-05,1042.4,387825,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1042.4,389063,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1042.4,390301,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1042.4,391539,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1042.4,392777,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1042.4,394015,0
17.188.23.25,10.193.107.99,443,57515,1290,5.0067901611328125e-05,1042.4,395253,0
10.193.107.99,17.188.23.25,57515,443,52,2.193450927734375e-05,1042.4,2754,0
10.193.107.99,17.188.23.25,57515,443,52,2.5987625122070312e-05,1042.4,2754,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1042.4,396491,0
17.188.23.25,10.193.107.99,443,57515,1290,4.8160552978515625e-05,1042.4,397729,0
17.188.23.25,10.193.107.99,443,57515,1290,5.4836273193359375e-05,1042.4,398967,0
17.188.23.25,10.193.107.99,443,57515,1290,4.8160552978515625e-05,1042.4,400205,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1042.4,401443,0
17.188.23.25,10.193.107.99,443,57515,1290,6.198883056640625e-05,1042.4,402681,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1042.4,403919,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1042.4,405157,0
10.193.107.99,17.188.23.25,57515,443,52,2.4080276489257812e-05,1042.4,2754,0
17.188.23.25,10.193.107.99,443,57515,1290,5.078315734863281e-05,1166.2,406395,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1166.2,407633,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1166.2,408871,0
17.188.23.25,10.193.107.99,443,57515,1290,5.1975250244140625e-05,1166.2,410109,0
17.188.23.25,10.193.107.99,443,57515,1290,5.698204040527344e-05,1166.2,411347,0
17.188.23.25,10.193.107.99,443,57515,1290,5.0067901611328125e-05,1166.2,412585,0
17.188.23.25,10.193.107.99,443,57515,1290,5.2928924560546875e-05,1166.2,413823,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1166.2,415061,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1166.2,416299,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1290.0,417537,0
17.188.23.25,10.193.107.99,443,57515,1290,4.8160552978515625e-05,1290.0,418775,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1290.0,420013,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1290.0,421251,0
17.188.23.25,10.193.107.99,443,57515,1290,4.982948303222656e-05,1290.0,422489,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1290.0,423727,0
17.188.23.25,10.193.107.99,443,57515,1290,5.4836273193359375e-05,1290.0,424965,0
17.188.23.25,10.193.107.99,443,57515,1290,5.7220458984375e-05,1290.0,426203,0
17.188.23.25,10.193.107.99,443,57515,1290,4.982948303222656e-05,1290.0,427441,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1290.0,428679,0
17.188.23.25,10.193.107.99,443,57515,1290,5.2928924560546875e-05,1290.0,429917,0
17.188.23.25,10.193.107.99,443,57515,1290,5.0067901611328125e-05,1290.0,431155,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1290.0,432393,0
10.193.107.99,17.188.23.25,57515,443,52,2.6941299438476562e-05,1166.2,2754,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1166.2,433631,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1166.2,434869,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1166.2,436107,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1166.2,437345,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1166.2,438583,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1166.2,439821,0
17.188.23.25,10.193.107.99,443,57515,1290,4.696846008300781e-05,1166.2,441059,0
17.188.23.25,10.193.107.99,443,57515,1290,6.008148193359375e-05,1166.2,442297,0
17.188.23.25,10.193.107.99,443,57515,1290,5.1021575927734375e-05,1166.2,443535,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1290.0,444773,0
17.188.23.25,10.193.107.99,443,57515,1290,5.698204040527344e-05,1290.0,446011,0
17.188.23.25,10.193.107.99,443,57515,1290,4.8160552978515625e-05,1290.0,447249,0
17.188.23.25,10.193.107.99,443,57515,1290,5.3882598876953125e-05,1290.0,448487,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1290.0,449725,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1290.0,450963,0
17.188.23.25,10.193.107.99,443,57515,1290,5.316734313964844e-05,1290.0,452201,0
17.188.23.25,10.193.107.99,443,57515,1290,5.793571472167969e-05,1290.0,453439,0
17.188.23.25,10.193.107.99,443,57515,1290,4.982948303222656e-05,1290.0,454677,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1290.0,455915,0
17.188.23.25,10.193.107.99,443,57515,1290,5.0067901611328125e-05,1290.0,457153,0
17.188.23.25,10.193.107.99,443,57515,1290,5.602836608886719e-05,1290.0,458391,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1290.0,459629,0
17.188.23.25,10.193.107.99,443,57515,1290,5.3882598876953125e-05,1290.0,460867,0
17.188.23.25,10.193.107.99,443,57515,1290,4.8160552978515625e-05,1290.0,462105,0
17.188.23.25,10.193.107.99,443,57515,1290,5.3882598876953125e-05,1290.0,463343,0
17.188.23.25,10.193.107.99,443,57515,1290,7.295608520507812e-05,1290.0,464581,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1290.0,465819,0
17.188.23.25,10.193.107.99,443,57515,1290,5.602836608886719e-05,1290.0,467057,0
17.188.23.25,10.193.107.99,443,57515,1290,5.0067901611328125e-05,1290.0,468295,0
17.188.23.25,10.193.107.99,443,57515,1290,5.5789947509765625e-05,1290.0,469533,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1290.0,470771,0
17.188.23.25,10.193.107.99,443,57515,1290,5.602836608886719e-05,1290.0,472009,0
17.188.23.25,10.193.107.99,443,57515,1290,5.602836608886719e-05,1290.0,473247,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1290.0,474485,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1290.0,475723,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1290.0,476961,0
17.188.23.25,10.193.107.99,443,57515,1290,4.9114227294921875e-05,1290.0,478199,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1290.0,479437,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1290.0,480675,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1290.0,481913,0
17.188.23.25,10.193.107.99,443,57515,1290,4.982948303222656e-05,1290.0,483151,0
17.188.23.25,10.193.107.99,443,57515,1290,4.8160552978515625e-05,1290.0,484389,0
17.188.23.25,10.193.107.99,443,57515,1290,5.2928924560546875e-05,1290.0,485627,0
17.188.23.25,10.193.107.99,443,57515,1290,5.602836608886719e-05,1290.0,486865,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1290.0,488103,0
17.188.23.25,10.193.107.99,443,57515,1290,5.316734313964844e-05,1290.0,489341,0
17.188.23.25,10.193.107.99,443,57515,1290,5.602836608886719e-05,1290.0,490579,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1290.0,491817,0
17.188.23.25,10.193.107.99,443,57515,1290,5.602836608886719e-05,1290.0,493055,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1290.0,494293,0
17.188.23.25,10.193.107.99,443,57515,1290,5.412101745605469e-05,1290.0,495531,0
17.188.23.25,10.193.107.99,443,57515,1290,4.887580871582031e-05,1290.0,496769,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1290.0,498007,0
17.188.23.25,10.193.107.99,443,57515,1290,4.792213439941406e-05,1290.0,499245,0
17.188.23.25,10.193.107.99,443,57515,1290,5.2928924560546875e-05,1290.0,500483,0
17.188.23.25,10.193.107.99,443,57515,1290,5.507469177246094e-05,1290.0,501721,0
10.193.107.99,17.188.23.25,57515,443,52,2.5033950805664062e-05,1166.2,2754,0
10.193.107.99,17.188.23.25,57515,443,52,2.288818359375e-05,1042.4,2754,0
