src_ip,dst_ip,src_port,dst_port,length,inter_arrival_time,rolling_avg_length,seq_num,header_len,is_malicious
10.193.107.99,17.248.201.69,57858,443,1188,0.00024700164794921875,465.9,582,52,0
17.248.201.69,10.193.107.99,443,57858,83,3.695487976074219e-05,345.2,6654,52,0
10.193.107.99,17.248.201.69,57858,443,615,5.1021575927734375e-05,401.5,1718,52,0
17.248.201.69,10.193.107.99,443,57858,52,3.218650817871094e-05,295.0,6685,52,0
17.248.201.69,10.193.107.99,443,57858,708,0.00038695335388183594,360.6,6685,52,0
10.193.107.99,17.248.201.69,57858,443,52,5.1021575927734375e-05,354.2,2281,52,0
10.193.107.99,17.248.201.69,57858,443,166,0.00015401840209960938,336.9,2281,52,0
10.193.107.99,17.248.201.69,57858,443,1290,9.393692016601562e-05,432.0,2395,52,0
10.193.107.99,17.248.201.69,57858,443,330,5.1021575927734375e-05,453.6,3633,52,0
17.248.201.69,10.193.107.99,443,57858,52,4.291534423828125e-05,453.6,7341,52,0
17.248.201.69,10.193.107.99,443,57858,52,3.600120544433594e-05,340.0,7341,52,0
10.193.107.99,17.248.201.69,57858,443,83,0.0001399517059326172,340.0,3911,52,0
17.248.201.69,10.193.107.99,443,57858,87,3.910064697265625e-05,287.2,7341,52,0
10.193.107.99,17.248.201.69,57858,443,52,0.0001270771026611328,287.2,3942,52,0
17.248.201.69,10.193.107.99,443,57858,52,3.600120544433594e-05,221.6,7376,52,0
17.248.201.69,10.193.107.99,443,57858,654,1.001875877380371,281.8,7376,52,0
17.248.201.69,10.193.107.99,443,57858,83,4.410743713378906e-05,273.5,7978,52,0
10.193.107.99,17.248.201.69,57858,443,52,3.981590270996094e-05,149.7,3942,52,0
10.193.107.99,17.248.201.69,57858,443,91,1.001819133758545,125.8,3942,52,0
10.193.107.99,17.248.201.69,57858,443,76,0.0002510547637939453,128.2,3981,52,0
17.248.201.69,10.193.107.99,443,57858,52,0.0002779960632324219,128.2,8009,52,0
17.248.201.69,10.193.107.99,443,57858,52,9.489059448242188e-05,125.1,8009,52,0
10.193.107.99,17.248.201.69,57858,443,52,0.0002639293670654297,121.6,4006,52,0
10.193.107.99,17.248.201.69,57855,443,200,0.000514984130859375,136.4,5410,52,0
10.193.107.99,17.248.201.69,57855,443,1290,0.00027108192443847656,260.2,5558,52,0
10.193.107.99,17.248.201.69,57855,443,881,0.00014901161193847656,282.9,6796,52,0
17.248.201.69,10.193.107.99,443,57855,52,0.00011992454528808594,279.8,9385,52,0
17.248.201.69,10.193.107.99,443,57855,52,9.202957153320312e-05,279.8,9385,52,0
17.248.201.69,10.193.107.99,443,57855,52,0.0002989768981933594,275.9,9385,52,0
17.248.201.69,10.193.107.99,443,57855,87,0.000164031982421875,277.0,9385,52,0
10.193.107.99,17.248.201.69,57855,443,455,0.00019311904907226562,317.3,7625,52,0
10.193.107.99,17.248.201.69,57855,443,52,0.00019693374633789062,317.3,8028,52,0
17.248.201.69,10.193.107.99,443,57855,52,0.0001049041748046875,317.3,9420,52,0
17.248.201.69,10.193.107.99,443,57855,712,0.00011515617370605469,368.5,9420,52,0
17.248.201.69,10.193.107.99,443,57855,83,5.2928924560546875e-05,247.8,10080,52,0
10.193.107.99,17.248.201.69,57855,443,52,0.0001499652862548828,164.9,8028,52,0
17.248.201.69,10.193.107.99,443,57855,813,0.00011801719665527344,241.0,10111,52,0
10.193.107.99,17.248.201.69,57855,443,52,1.001688003540039,241.0,8028,52,0
17.248.201.69,10.193.107.99,443,57852,91,4.0071001052856445,244.9,8025,52,0
17.248.201.69,10.193.107.99,443,57852,76,0.00012493133544921875,243.8,8064,52,0
17.248.201.69,10.193.107.99,443,57852,52,0.0004940032958984375,203.5,8088,52,0
17.248.201.69,10.193.107.99,443,57852,52,4.887580871582031e-05,203.5,8088,52,0
10.193.107.99,17.248.201.69,57852,443,52,3.409385681152344e-05,203.5,2467,52,0
10.193.107.99,17.248.201.69,57852,443,91,0.00028395652770996094,141.4,2467,52,0
10.193.107.99,17.248.201.69,57852,443,76,3.814697265625e-05,140.7,2506,52,0
17.248.201.69,10.193.107.99,443,57852,52,3.1948089599609375e-05,140.7,8089,52,0
17.248.201.69,10.193.107.99,443,57852,52,3.0040740966796875e-05,64.6,8089,52,0
17.248.201.69,10.193.107.99,443,57852,40,3.1948089599609375e-05,63.4,8089,40,0
17.248.201.128,10.193.107.99,443,57853,98,1.001323938369751,64.1,3782,52,0
17.248.201.128,10.193.107.99,443,57853,83,3.1948089599609375e-05,64.8,3828,52,0
17.248.201.128,10.193.107.99,443,57853,52,2.3126602172851562e-05,64.8,3859,52,0
10.193.107.99,17.248.201.128,57853,443,52,1.6927719116210938e-05,64.8,1475,52,0
10.193.107.99,17.248.201.128,57853,443,98,1.5020370483398438e-05,69.4,1475,52,0
10.193.107.99,17.248.201.128,57853,443,83,1.4066696166992188e-05,68.6,1521,52,0
17.248.201.128,10.193.107.99,443,57853,52,1.3828277587890625e-05,66.2,3859,52,0
17.248.201.128,10.193.107.99,443,57853,52,0.0003001689910888672,66.2,3860,52,0
10.193.107.99,17.248.201.128,57853,443,52,2.002716064453125e-05,66.2,1552,52,0
17.248.201.128,10.193.107.99,443,57853,40,0.0001819133758544922,66.2,3860,40,0
17.57.144.38,10.193.107.99,5223,57373,339,5.008136987686157,90.3,2724,52,1
17.57.144.38,10.193.107.99,5223,57373,78,4.00543212890625e-05,89.8,3011,52,0
17.57.144.38,10.193.107.99,5223,57373,78,2.002716064453125e-05,92.4,3011,52,0
10.193.107.99,17.57.144.38,57373,5223,52,4.696846008300781e-05,92.4,5553,52,0
10.193.107.99,17.57.144.38,57373,5223,64,5.0067901611328125e-05,89.0,5553,64,0
10.193.107.99,17.57.144.38,57373,5223,84,3.0994415283203125e-05,89.1,5553,52,0
17.57.144.38,10.193.107.99,5223,57373,52,8.392333984375e-05,89.1,3037,52,0
10.193.107.99,17.248.201.69,57859,443,64,4.100799560546875e-05,90.3,0,64,0
17.248.201.69,10.193.107.99,443,57859,60,5.3882598876953125e-05,91.1,0,60,0
10.193.107.99,17.248.201.69,57859,443,52,9.918212890625e-05,92.3,1,52,0
10.193.107.99,17.248.201.69,57859,443,569,4.1961669921875e-05,115.3,1,52,0
10.193.107.99,17.248.201.69,57860,443,64,7.200241088867188e-05,113.9,0,64,0
17.248.201.69,10.193.107.99,443,57859,52,6.389617919921875e-05,111.3,1,52,0
17.248.201.69,10.193.107.99,443,57859,1290,0.00011801719665527344,235.1,1,52,0
17.248.201.69,10.193.107.99,443,57859,1290,4.410743713378906e-05,357.7,1239,52,0
17.248.201.69,10.193.107.99,443,57859,1290,0.00011491775512695312,478.3,2477,52,0
17.248.201.69,10.193.107.99,443,57859,434,3.409385681152344e-05,516.5,3715,52,0
17.248.201.69,10.193.107.99,443,57859,1290,4.38690185546875e-05,639.1,4097,52,0
17.248.201.69,10.193.107.99,443,57859,733,4.315376281738281e-05,706.4,5335,52,0
17.248.201.69,10.193.107.99,443,57860,60,2.09808349609375e-05,707.2,0,60,0
10.193.107.99,17.248.201.69,57859,443,52,8.702278137207031e-05,655.5,518,52,0
10.193.107.99,17.248.201.69,57859,443,52,5.5789947509765625e-05,654.3,518,52,0
10.193.107.99,17.248.201.69,57860,443,52,2.3126602172851562e-05,654.3,1,52,0
10.193.107.99,17.248.201.69,57860,443,569,2.8848648071289062e-05,582.2,1,52,0
17.248.201.69,10.193.107.99,443,57860,52,4.506111145019531e-05,458.4,1,52,0
17.248.201.69,10.193.107.99,443,57860,1290,0.00016307830810546875,458.4,1,52,0
17.248.201.69,10.193.107.99,443,57860,1290,4.100799560546875e-05,544.0,1239,52,0
17.248.201.69,10.193.107.99,443,57860,1290,7.796287536621094e-05,544.0,2477,52,0
17.248.201.69,10.193.107.99,443,57860,434,8.0108642578125e-05,514.1,3715,52,0
17.248.201.69,10.193.107.99,443,57860,1290,0.0001659393310546875,637.1,4097,52,0
17.248.201.69,10.193.107.99,443,57860,734,6.29425048828125e-05,705.3,5335,52,0
10.193.107.99,17.248.201.69,57860,443,52,5.793571472167969e-05,705.3,518,52,0
10.193.107.99,17.248.201.69,57860,443,52,1.71661376953125e-05,705.3,518,52,0
10.193.107.99,17.248.201.69,57860,443,52,0.00013780593872070312,653.6,518,52,0
10.193.107.99,17.248.201.69,57859,443,116,9.012222290039062e-05,660.0,518,52,0
17.248.201.69,10.193.107.99,443,57859,339,2.4080276489257812e-05,564.9,6016,52,0
17.248.201.69,10.193.107.99,443,57859,339,5.698204040527344e-05,469.8,6303,52,0
17.248.201.69,10.193.107.99,443,57859,114,0.00017189979553222656,352.2,6590,52,0
10.193.107.99,17.248.201.69,57859,443,1158,0.00013113021850585938,424.6,582,52,0
17.248.201.69,10.193.107.99,443,57859,83,2.6941299438476562e-05,303.9,6652,52,0
10.193.107.99,17.248.201.69,57859,443,83,1.8835067749023438e-05,238.8,1688,52,0
10.193.107.99,17.248.201.69,57860,443,116,6.103515625e-05,245.2,518,52,0
10.193.107.99,17.248.201.69,57860,443,1290,4.9114227294921875e-05,369.0,582,52,0
10.193.107.99,17.248.201.69,57860,443,477,3.504753112792969e-05,411.5,1820,52,0
17.248.201.69,10.193.107.99,443,57860,339,2.288818359375e-05,433.8,6017,52,0
17.248.201.69,10.193.107.99,443,57860,339,2.193450927734375e-05,433.8,6304,52,0
17.248.201.69,10.193.107.99,443,57860,114,1.9073486328125e-05,411.3,6591,52,0
10.193.107.99,17.248.201.69,57860,443,52,0.000164031982421875,405.1,2245,52,0
10.193.107.99,17.248.201.69,57860,443,52,1.9073486328125e-05,294.5,2245,52,0
17.248.201.69,10.193.107.99,443,57860,52,1.6927719116210938e-05,291.4,6653,52,0
10.193.107.99,17.248.201.69,57860,443,83,1.7881393432617188e-05,291.4,2245,52,0
17.248.201.69,10.193.107.99,443,57860,83,1.71661376953125e-05,288.1,6653,52,0
10.193.107.99,17.248.201.69,57860,443,52,1.6927719116210938e-05,164.3,2276,52,0
17.248.201.69,10.193.107.99,443,57859,526,2.9087066650390625e-05,169.2,6683,52,0
10.193.107.99,17.248.201.69,57859,443,52,1.8835067749023438e-05,140.5,1719,52,0
10.193.107.99,17.248.201.69,57859,443,91,0.00027298927307128906,115.7,1719,52,0
10.193.107.99,17.248.201.69,57859,443,76,0.00014901161193847656,111.9,1758,52,0
17.248.201.69,10.193.107.99,443,57859,52,2.2172927856445312e-05,111.9,7157,52,0
17.248.201.69,10.193.107.99,443,57859,52,1.6927719116210938e-05,111.9,7157,52,0
10.193.107.99,17.248.201.69,57859,443,52,1.5974044799804688e-05,111.9,1783,52,0
17.248.201.69,10.193.107.99,443,57860,52,4.601478576660156e-05,108.8,6684,52,0
17.248.201.69,10.193.107.99,443,57860,585,3.0994415283203125e-05,159.0,6684,52,0
10.193.107.99,17.248.201.69,57860,443,52,7.700920104980469e-05,159.0,2276,52,0
10.193.107.99,17.248.201.69,57860,443,91,2.288818359375e-05,115.5,2276,52,0
10.193.107.99,17.248.201.69,57860,443,76,1.71661376953125e-05,117.9,2315,52,0
17.248.201.69,10.193.107.99,443,57860,52,1.5974044799804688e-05,114.0,7217,52,0
17.248.201.69,10.193.107.99,443,57860,52,1.5974044799804688e-05,111.6,7217,52,0
10.193.107.99,17.248.201.69,57860,443,52,1.5974044799804688e-05,111.6,2340,52,0
10.193.107.99,17.57.144.38,57373,5223,92,5.0090649127960205,115.6,5585,52,1
17.57.144.38,10.193.107.99,5223,57373,52,0.000102996826171875,115.6,3037,52,0
17.57.144.38,10.193.107.99,5223,57373,76,2.8133392333984375e-05,118.0,3037,52,0
10.193.107.99,17.57.144.38,57373,5223,52,0.00014495849609375,64.7,5625,52,0
17.248.201.69,10.193.107.99,443,57855,91,15.02717900276184,68.6,10872,52,0
17.248.201.69,10.193.107.99,443,57855,76,5.507469177246094e-05,67.1,10911,52,0
17.248.201.69,10.193.107.99,443,57855,52,4.100799560546875e-05,64.7,10935,52,0
17.248.201.69,10.193.107.99,443,57855,52,4.1961669921875e-05,64.7,10935,52,0
10.193.107.99,17.248.201.69,57855,443,52,3.504753112792969e-05,64.7,8028,52,0
10.193.107.99,17.248.201.69,57855,443,91,3.3855438232421875e-05,68.6,8028,52,0
10.193.107.99,17.248.201.69,57855,443,76,0.0003421306610107422,67.0,8067,52,0
17.248.201.69,10.193.107.99,443,57855,52,3.695487976074219e-05,67.0,10936,52,0
17.248.201.69,10.193.107.99,443,57855,52,3.1948089599609375e-05,64.6,10936,52,0
17.57.144.38,10.193.107.99,5223,57373,339,39.37200903892517,93.3,3061,52,1
17.57.144.38,10.193.107.99,5223,57373,78,4.601478576660156e-05,92.0,3348,52,0
17.57.144.38,10.193.107.99,5223,57373,78,9.107589721679688e-05,92.2,3348,52,0
10.193.107.99,17.57.144.38,57373,5223,52,3.790855407714844e-05,92.2,5625,52,0
10.193.107.99,17.57.144.38,57373,5223,64,3.600120544433594e-05,93.4,5625,64,0
10.193.107.99,17.57.144.38,57373,5223,84,8.702278137207031e-05,96.6,5625,52,0
17.57.144.38,10.193.107.99,5223,57373,52,3.504753112792969e-05,92.7,3374,52,0
10.193.107.99,17.248.201.69,57861,443,64,3.981590270996094e-05,91.5,0,64,0
10.193.107.99,17.248.201.69,57862,443,64,0.00010418891906738281,92.7,0,64,0
17.248.201.69,10.193.107.99,443,57861,60,4.100799560546875e-05,93.5,0,60,0
17.248.201.69,10.193.107.99,443,57862,60,0.00013399124145507812,65.6,0,60,0
10.193.107.99,17.248.201.69,57861,443,52,4.792213439941406e-05,63.0,1,52,0
10.193.107.99,17.248.201.69,57861,443,569,6.008148193359375e-05,112.1,1,52,0
10.193.107.99,17.248.201.69,57862,443,52,3.790855407714844e-05,112.1,1,52,0
10.193.107.99,17.248.201.69,57862,443,569,0.0002090930938720703,162.6,1,52,0
17.248.201.69,10.193.107.99,443,57861,52,8.58306884765625e-05,159.4,1,52,0
17.248.201.69,10.193.107.99,443,57862,52,3.719329833984375e-05,159.4,1,52,0
17.248.201.69,10.193.107.99,443,57862,1290,7.486343383789062e-05,282.0,1,52,0
17.248.201.69,10.193.107.99,443,57862,1290,7.295608520507812e-05,404.6,1239,52,0
17.248.201.69,10.193.107.99,443,57862,1290,7.104873657226562e-05,527.6,2477,52,0
17.248.201.69,10.193.107.99,443,57862,434,4.9114227294921875e-05,565.0,3715,52,0
17.248.201.69,10.193.107.99,443,57862,1290,7.081031799316406e-05,688.8,4097,52,0
17.248.201.69,10.193.107.99,443,57862,735,5.412101745605469e-05,705.4,5335,52,0
17.248.201.69,10.193.107.99,443,57861,1290,7.390975952148438e-05,829.2,1,52,0
17.248.201.69,10.193.107.99,443,57861,1290,7.009506225585938e-05,901.3,1239,52,0
17.248.201.69,10.193.107.99,443,57861,1290,8.296966552734375e-05,1025.1,2477,52,0
10.193.107.99,17.248.201.69,57862,443,52,3.1948089599609375e-05,1025.1,518,52,0
10.193.107.99,17.248.201.69,57862,443,52,3.814697265625e-05,901.3,518,52,0
17.248.201.69,10.193.107.99,443,57861,434,4.601478576660156e-05,815.7,3715,52,0
17.248.201.69,10.193.107.99,443,57861,1290,7.390975952148438e-05,815.7,4097,52,0
17.248.201.69,10.193.107.99,443,57861,735,6.29425048828125e-05,845.8,5335,52,0
10.193.107.99,17.248.201.69,57862,443,52,3.314018249511719e-05,722.0,518,52,0
10.193.107.99,17.248.201.69,57861,443,52,3.0994415283203125e-05,653.7,518,52,0
10.193.107.99,17.248.201.69,57861,443,52,3.790855407714844e-05,529.9,518,52,0
10.193.107.99,17.248.201.69,57861,443,116,3.504753112792969e-05,412.5,518,52,0
10.193.107.99,17.248.201.69,57862,443,116,4.100799560546875e-05,295.1,518,52,0
17.248.201.69,10.193.107.99,443,57861,52,4.100799560546875e-05,295.1,6018,52,0
17.248.201.69,10.193.107.99,443,57861,339,4.100799560546875e-05,323.8,6018,52,0
17.248.201.69,10.193.107.99,443,57861,339,4.982948303222656e-05,314.3,6305,52,0
17.248.201.69,10.193.107.99,443,57861,114,3.600120544433594e-05,196.7,6592,52,0
10.193.107.99,17.248.201.69,57861,443,1157,6.604194641113281e-05,238.9,582,52,0
10.193.107.99,17.248.201.69,57861,443,52,3.504753112792969e-05,238.9,1687,52,0
10.193.107.99,17.248.201.69,57862,443,1290,6.890296936035156e-05,362.7,582,52,0
10.193.107.99,17.248.201.69,57862,443,478,4.601478576660156e-05,405.3,1820,52,0
17.248.201.69,10.193.107.99,443,57862,339,4.8160552978515625e-05,427.6,6018,52,0
17.248.201.69,10.193.107.99,443,57862,339,4.291534423828125e-05,449.9,6305,52,0
17.248.201.69,10.193.107.99,443,57862,114,3.409385681152344e-05,456.1,6592,52,0
17.248.201.69,10.193.107.99,443,57861,52,3.3855438232421875e-05,427.4,6654,52,0
17.248.201.69,10.193.107.99,443,57861,83,3.814697265625e-05,401.8,6654,52,0
17.248.201.69,10.193.107.99,443,57862,52,3.3855438232421875e-05,395.6,6654,52,0
17.248.201.69,10.193.107.99,443,57862,83,3.1948089599609375e-05,288.2,6654,52,0
10.193.107.99,17.248.201.69,57862,443,52,3.218650817871094e-05,288.2,2246,52,0
10.193.107.99,17.248.201.69,57861,443,83,3.0040740966796875e-05,167.5,1687,52,0
10.193.107.99,17.248.201.69,57861,443,52,3.0994415283203125e-05,124.9,1718,52,0
10.193.107.99,17.248.201.69,57862,443,83,3.695487976074219e-05,99.3,2246,52,0
10.193.107.99,17.248.201.69,57862,443,52,3.2901763916015625e-05,70.6,2277,52,0
17.248.201.69,10.193.107.99,443,57862,52,3.0040740966796875e-05,64.4,6685,52,0
17.248.201.69,10.193.107.99,443,57861,52,3.0994415283203125e-05,64.4,6685,52,0
17.248.201.69,10.193.107.99,443,57861,525,4.506111145019531e-05,108.6,6685,52,0
10.193.107.99,17.248.201.69,57861,443,52,3.1948089599609375e-05,108.6,1718,52,0
17.248.201.69,10.193.107.99,443,57862,582,4.696846008300781e-05,158.5,6685,52,0
10.193.107.99,17.248.201.69,57862,443,52,3.0994415283203125e-05,158.5,2277,52,0
10.193.107.99,17.248.201.69,57861,443,91,3.1948089599609375e-05,159.3,1718,52,0
10.193.107.99,17.248.201.69,57861,443,76,3.0994415283203125e-05,161.7,1757,52,0
10.193.107.99,17.248.201.69,57862,443,91,3.218650817871094e-05,162.5,2277,52,0
10.193.107.99,17.248.201.69,57862,443,76,2.9802322387695312e-05,164.9,2316,52,0
17.248.201.69,10.193.107.99,443,57861,52,3.0994415283203125e-05,164.9,7158,52,0
17.248.201.69,10.193.107.99,443,57861,52,3.0994415283203125e-05,164.9,7158,52,0
17.248.201.69,10.193.107.99,443,57862,52,3.0040740966796875e-05,117.6,7215,52,0
10.193.107.99,17.248.201.69,57861,443,52,3.0994415283203125e-05,117.6,1782,52,0
17.248.201.69,10.193.107.99,443,57862,52,3.0040740966796875e-05,64.6,7215,52,0
10.193.107.99,17.248.201.69,57862,443,52,3.0040740966796875e-05,64.6,2341,52,0
17.57.144.38,10.193.107.99,5223,57373,184,2.003603935241699,73.9,3374,52,1
10.193.107.99,17.57.144.38,57373,5223,52,5.91278076171875e-05,71.5,5657,52,0
10.193.107.99,17.57.144.38,57373,5223,84,3.886222839355469e-05,70.8,5657,52,0
17.57.144.38,10.193.107.99,5223,57373,52,4.100799560546875e-05,68.4,3506,52,0
10.193.107.99,17.248.201.70,57863,443,64,3.409385681152344e-05,69.6,0,64,0
17.248.201.70,10.193.107.99,443,57863,60,3.1948089599609375e-05,70.4,0,60,0
10.193.107.99,17.248.201.70,57863,443,52,3.0994415283203125e-05,70.4,1,52,0
10.193.107.99,17.248.201.70,57863,443,569,6.008148193359375e-05,122.1,1,52,0
17.248.201.70,10.193.107.99,443,57863,52,3.504753112792969e-05,122.1,1,52,0
17.248.201.70,10.193.107.99,443,57863,1290,0.0001537799835205078,245.9,1,52,0
17.248.201.70,10.193.107.99,443,57863,1290,0.00025010108947753906,356.5,1239,52,0
17.248.201.70,10.193.107.99,443,57863,1290,8.702278137207031e-05,480.3,2477,52,0
17.248.201.70,10.193.107.99,443,57863,434,6.198883056640625e-05,515.3,3715,52,0
17.248.201.70,10.193.107.99,443,57863,1290,0.0001900196075439453,639.1,4097,52,0
17.248.201.70,10.193.107.99,443,57863,1066,0.00019788742065429688,739.3,5335,52,0
10.193.107.99,17.248.201.70,57863,443,52,3.814697265625e-05,738.5,518,52,0
10.193.107.99,17.248.201.70,57863,443,52,3.1948089599609375e-05,738.5,518,52,0
10.193.107.99,17.248.201.70,57863,443,145,3.600120544433594e-05,696.1,518,52,0
17.248.201.70,10.193.107.99,443,57863,103,0.00019407272338867188,701.2,6349,52,0
10.193.107.99,17.248.201.70,57863,443,52,0.00019788742065429688,577.4,611,52,0
10.193.107.99,17.248.201.70,57863,443,1158,7.414817810058594e-05,564.2,611,52,0
10.193.107.99,17.248.201.70,57863,443,1140,6.699562072753906e-05,549.2,1717,52,0
17.248.201.70,10.193.107.99,443,57863,52,0.00019884109497070312,511.0,6400,52,0
17.248.201.70,10.193.107.99,443,57863,1290,8.106231689453125e-05,511.0,6400,52,0
10.193.107.99,17.248.201.70,57863,443,52,9.894371032714844e-05,409.6,2805,52,0
17.248.201.70,10.193.107.99,443,57863,444,4.9114227294921875e-05,448.8,7638,52,0
10.193.107.99,17.248.201.70,57863,443,52,3.2901763916015625e-05,448.8,2805,52,0
10.193.107.99,17.248.201.70,57863,443,1169,0.0005640983581542969,551.2,2805,52,0
10.193.107.99,17.248.201.70,57863,443,1290,8.082389831542969e-05,669.9,3922,52,0
10.193.107.99,17.248.201.70,57863,443,69,9.417533874511719e-05,671.6,5160,52,0
10.193.107.99,17.248.201.70,57864,443,64,3.504753112792969e-05,562.2,0,64,0
17.248.201.70,10.193.107.99,443,57863,52,0.00015783309936523438,453.4,8030,52,0
17.248.201.70,10.193.107.99,443,57864,60,3.409385681152344e-05,454.2,0,60,0
10.193.107.99,17.248.201.70,57864,443,52,0.00031685829162597656,330.4,1,52,0
10.193.107.99,17.248.201.70,57864,443,569,5.507469177246094e-05,382.1,1,52,0
10.193.107.99,17.248.201.70,57865,443,64,9.202957153320312e-05,344.1,0,64,0
10.193.107.99,17.248.201.70,57866,443,64,3.504753112792969e-05,345.3,0,64,0
17.248.201.70,10.193.107.99,443,57864,52,3.3855438232421875e-05,233.6,1,52,0
17.248.201.70,10.193.107.99,443,57864,1290,0.0003590583801269531,233.6,1,52,0
10.193.107.99,17.248.201.70,57864,443,52,0.00014710426330566406,231.9,518,52,0
17.248.201.70,10.193.107.99,443,57864,1290,7.700920104980469e-05,354.5,1239,52,0
17.248.201.70,10.193.107.99,443,57864,1290,6.985664367675781e-05,478.3,2477,52,0
17.248.201.70,10.193.107.99,443,57864,434,0.0001881122589111328,515.7,3715,52,0
17.248.201.70,10.193.107.99,443,57864,1290,0.000225067138671875,639.5,4097,52,0
17.248.201.70,10.193.107.99,443,57864,1064,6.890296936035156e-05,689.0,5335,52,0
17.248.201.70,10.193.107.99,443,57865,60,3.2901763916015625e-05,688.6,0,60,0
10.193.107.99,17.248.201.70,57864,443,52,0.00015306472778320312,687.4,518,52,0
10.193.107.99,17.248.201.70,57864,443,52,4.1961669921875e-05,687.4,518,52,0
